"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Эдуарду Сине (Edouard Sinet). (1). 2 (14) января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"С. Л. Толстому. (1). 4 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Группе шведской интеллигенции. (1). 7 - 9 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"М. З. Гулевой. (1). 12 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"К. П. Злинченко. (1). 12 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"П. И. Левицкому (семье). (1). 12 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Неизвестному. (1). 12 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 12 января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Самюелю Джонсу (Samuel Jones). (1). 12 (24) января 1899.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 72: Письма, 1899—1900. — 1933";1933;"письмо";"односторонняя / двусторонняя";"Эльмеру Мооду (Aylmer Maude). (1). 12 января 1899.";;
